Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,L,236,382,5,618,786,H
2021-03-04,121.36171582375076,123.20581429677462,118.24170073382523,119.74687957763672,178155000,0.0,0.0,118.01243248527261,124.24260837401793,128.0968697289197,131.21195767329237,134.32704561766502,138.76208608083968,144.41148286131212
2021-03-05,120.59417665903003,121.55111413607604,117.19504810368444,121.03276824951172,153766600,0.0,0.0,117.19504810368444,123.61812670648457,127.59172618109821,130.8032654824983,134.01480478389834,138.5871658231798,144.41148286131212
2021-03-08,120.54433197357251,120.61410842631084,115.83938371732287,115.98890686035156,154376600,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-09,118.6503914068776,121.67072699297243,118.41115893804536,120.70381927490234,129525800,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-10,121.30191967217894,121.78038464067927,119.06905780229889,119.59737396240234,111943300,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-11,122.14919701425964,122.81705842870595,120.87328040007482,121.571044921875,103026500,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-12,120.01602437175231,120.78356535770955,118.77998108310587,120.64401245117188,88105100,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-15,121.02280778616648,123.60454421243129,120.0359595785024,123.59457397460938,92403800,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-16,125.29911544301294,126.814272129034,124.32224511063626,125.1695327758789,115227900,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-17,123.65438680362124,125.4586119766797,121.94983358772895,124.36212158203125,111932600,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-18,122.48811090211446,122.78715719033092,119.93627763490261,120.1456069946289,121229700,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-19,119.51762099727588,121.0427403626066,119.29832139610566,119.60733032226562,185549500,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-22,119.9462517035616,123.47496303393157,119.87647524809087,122.99649047851562,111912300,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-23,122.93668191045965,123.84377581423576,121.75047458507395,122.14920043945312,95467100,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-24,122.42830526115793,122.50805195239838,119.68707549153783,119.7070083618164,88530500,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-25,119.15876701443287,121.27200870269785,118.62048825595794,120.20541381835938,98844700,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-26,119.96618262416,121.09258373638625,118.54074282409044,120.82344055175781,94071200,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-29,121.26203395740966,122.18906829503469,120.34496985708847,121.00286102294922,80819200,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-30,119.72694562706904,120.01602167126772,118.48093212883134,119.51761627197266,85671900,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-03-31,121.2620392251489,123.12607061361533,120.7636338091845,121.76044464111328,118323800,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-04-01,123.26562582197168,123.78396408604004,122.099351418958,122.60772705078125,75089100,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-04-05,123.47496454146254,125.75766233410837,122.67751280772079,125.49848937988281,88651200,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-04-06,126.09657117319607,126.72455926414104,125.24928348079197,125.8074951171875,80171300,0.0,0.0,115.83938371732287,122.58239911530434,126.75392559032677,130.1254332893175,133.49694098830824,138.29705364449842,144.41148286131212
2021-04-07,125.42870551295657,127.5120364465475,124.74090362336773,127.49210357666016,83466700,0.0,0.0,115.83938371732287,122.39683459977715,126.45356268807512,129.73228812930228,133.0110135705294,137.67902945295447,143.62519254128165
2021-04-08,128.53875273108423,129.97416275146887,128.1101313775637,129.9442596435547,88844600,0.0,0.0,115.83938371732287,122.39683414378288,126.45356194998273,129.73228716321273,133.01101237644275,137.67902793426174,143.6251906091026
2021-04-09,129.38604466891954,132.61570192111964,129.05709528024624,132.57583618164062,106686700,0.0,0.0,115.83938371732287,121.85422343663609,125.57526834773665,128.58268820739326,131.59010806704987,135.87185837571351,141.32599269746365
2021-04-12,132.09737353628097,132.42632293062948,130.21340170328565,130.8214569091797,91420000,0.0,0.0,115.83938371732287,120.93719511480367,124.0909258946011,126.6398315933415,129.1887372920819,132.81768777842416,137.44027946936012
2021-04-13,132.01762275252116,134.23054391125177,131.5092395178699,134.0012664794922,91266500,0.0,0.0,115.83938371732287,120.93719511480367,124.0909258946011,126.6398315933415,129.1887372920819,132.81768777842416,137.44027946936012
2021-04-14,134.50965565703507,134.56946187313628,131.2401173557423,131.6089324951172,87222800,0.0,0.0,115.83938371732287,120.93719511480367,124.0909258946011,126.6398315933415,129.1887372920819,132.81768777842416,137.44027946936012
2021-04-15,133.3932360991988,134.56946560884495,133.21380223578782,134.07106018066406,89347100,0.0,0.0,115.83938371732287,120.93719511480367,124.0909258946011,126.6398315933415,129.1887372920819,132.81768777842416,137.44027946936012
2021-04-16,133.87170012731914,134.24051527438664,132.85494880201313,133.73214721679688,84922400,0.0,0.0,115.83938371732287,120.93719511480367,124.0909258946011,126.6398315933415,129.1887372920819,132.81768777842416,137.44027946936012
2021-04-19,133.0841977629663,135.03795352551103,132.91474176067354,134.4099578857422,94264200,0.0,0.0,115.83938371732287,120.93719511480367,124.0909258946011,126.6398315933415,129.1887372920819,132.81768777842416,137.44027946936012
2021-04-20,134.589413590896,135.09778168034677,131.38964387106682,132.6855010986328,94812300,0.0,0.0,115.83938371732287,120.93719511480367,124.0909258946011,126.6398315933415,129.1887372920819,132.81768777842416,137.44027946936012
2021-04-21,131.93787037172575,133.3234366941988,130.88125341920852,133.07423400878906,68847100,0.0,0.0,115.83938371732287,120.93719511480367,124.0909258946011,126.6398315933415,129.1887372920819,132.81768777842416,137.44027946936012
2021-04-22,132.6157088839065,133.7221695365822,130.99091754016092,131.51922607421875,84566500,0.0,0.0,115.83938371732287,120.727822990952,123.75202694836665,126.19624658518121,128.64046622199578,132.12037214559618,136.55310945303955
2021-04-23,131.73851713182853,134.68906854079972,131.73851713182853,133.89163208007812,78657500,0.0,0.0,115.83938371732287,120.58667554624598,123.52355947430858,125.89720538877013,128.2708513032317,131.65027938483797,135.9550270602174
2021-04-26,134.40000929943938,134.6292715370741,133.13405525574697,134.2903594970703,66905100,0.0,0.0,115.83938371732287,120.49728234339733,123.37886369681627,125.7078130098535,128.03676232289072,131.352554565181,135.57624230238412
2021-04-27,134.57941305764695,134.97814648127996,133.68228947219123,133.96139526367188,66015800,0.0,0.0,115.83938371732287,120.49728234339733,123.37886369681627,125.7078130098535,128.03676232289072,131.352554565181,135.57624230238412
2021-04-28,133.88165934192574,134.58940171944295,132.65558628720345,133.15399169921875,107760100,0.0,0.0,115.83938371732287,120.38436563659651,123.19609173919801,125.46858269883482,127.74107365847163,130.97648451625966,135.09778168034677
2021-04-29,136.03477590331502,136.63286848851527,132.0275920867765,133.05430603027344,151101000,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-04-30,131.35972777661712,133.13404980770733,130.65200061675438,131.04075622558594,109839500,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-03,131.61888892068302,133.64242880081053,131.40956717420028,132.11729431152344,75135100,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-04,130.77161280756792,131.07065909307343,126.29592678783366,127.4422607421875,137564700,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-05,128.78795771441992,130.03397126663012,127.56188463788048,127.69147491455078,84000900,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-06,127.48212692820393,129.33619554206746,126.72454862451303,129.32623291015625,78128300,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-07,130.6542549655614,131.06363002770667,129.28629412017403,130.0152130126953,78973300,0.22,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-10,129.21640021445953,129.346195367896,126.62028384227307,126.66022491455078,88071200,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-11,123.31524325836881,126.08109596982305,122.58633199084095,125.72164154052734,126142800,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-12,123.215396631723,124.45353947384291,122.06711549407213,122.58633422851562,112172300,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-13,124.39362696711213,125.96127790230227,124.07410600000269,124.78304290771484,105861300,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-14,126.06112900615058,127.6986749438019,125.66172588570323,127.25933074951172,81918000,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-17,126.63027306470535,126.74010911075189,124.98273999198801,126.08109283447266,74244600,0.0,0.0,115.83938371732287,120.74664612332428,123.78249489991838,126.23612610291907,128.68975730591978,132.1830627474801,136.63286848851527
2021-05-18,126.37066419778814,126.80002122385129,124.59332829110201,124.66322326660156,63342900,0.0,0.0,118.41115893804536,122.71148239195625,125.37185198632487,127.52201371328032,129.67217544023578,132.73342264471472,136.63286848851527
2021-05-19,122.97575387408904,124.73311539452388,122.67619963279768,124.50346374511719,92612000,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-05-20,125.04265489586464,127.52892763581929,124.91284450489972,127.11953735351562,76857100,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-05-21,127.62877926526708,127.80851028757823,125.02268325074597,125.24235534667969,79295400,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-05-24,125.82148542060854,127.74859835722219,125.75159044852329,126.90985107421875,63092900,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-05-25,127.62878115473403,128.12804077341698,126.1310251526281,126.71015930175781,72009500,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-05-26,126.7700609588193,127.19941796332886,126.23086791004121,126.66022491455078,56575900,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-05-27,126.2508433251703,127.44904503173396,124.89287732814178,125.09257507324219,94625600,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-05-28,125.38214690971604,125.61180618150757,124.36367618216025,124.423583984375,71311100,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-06-01,124.89287664657395,125.16246936278631,123.75458274615619,124.09407043457031,67637100,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-06-02,124.0940700520902,125.05263293275172,123.86441840898391,124.8729019165039,59278900,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-06-03,124.49348042577428,124.66322427936916,122.9457961611642,123.35518646240234,76229200,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-06-04,123.88439081274798,125.97126813136016,123.66471871415924,125.70166778564453,75169300,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-06-07,125.98124739018674,126.13102451323427,124.64325569171896,125.71165466308594,71057600,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-06-08,126.41060220327343,128.26782783141923,126.02118626094666,126.5503921508789,74403800,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-06-09,127.01969385544302,127.55888693354684,126.33072365264684,126.93981170654297,56877900,0.0,0.0,118.48093212883134,122.76478910971674,125.4149718182306,127.5569003086733,129.698828799116,132.74835410754292,136.63286848851527
2021-06-10,126.8299756274761,127.99823110542606,125.75159708949454,125.92134094238281,71186400,0.0,0.0,120.7636338091845,124.50877319350656,126.82568145668886,128.6982511488499,130.5708208410109,133.2368522671385,136.63286848851527
2021-06-11,126.34070429493781,127.24934655124899,125.91134728927067,127.15947723388672,53522400,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-14,127.6287735156511,130.3446978378071,126.87989555942143,130.2847900390625,96906500,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-15,129.74561443301718,130.4046307410016,129.19643417636348,129.44606018066406,62746300,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-16,130.17496385071436,130.69419020574315,128.26783275713709,129.95529174804688,91815000,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-17,129.60582127852274,132.3517072580001,129.4560365380651,131.59283447265625,96721700,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-18,130.51445752955303,131.3132484978539,130.04515945589768,130.26483154296875,108953300,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-21,130.1050733131647,132.21191734747808,129.01670761760897,132.10208129882812,79663300,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-22,131.93233309027138,133.8794127647834,131.42308631973347,133.77955627441406,74783600,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-23,133.56988733603743,134.11906759552323,133.03068663182873,133.49998474121094,60214200,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-24,134.24885612932036,134.4385743219536,132.7311258242158,133.21041870117188,68711000,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-25,133.26035592157416,133.6897053456389,132.611319153805,132.91087341308594,70783700,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-28,133.21042352353368,135.0476672438243,133.1505157207358,134.578369140625,62111300,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-29,134.5983429473751,136.2858171539073,134.1490191922301,136.1260528564453,64556100,0.0,0.0,122.06711549407213,125.50463320076071,127.63123313794941,129.3499919912937,131.06875084463798,133.51579734770445,136.63286848851527
2021-06-30,135.96628501863358,137.20443543778126,135.66673077768286,136.75511169433594,63261400,0.0,0.0,122.06711549407213,125.63952300078748,127.84957171256902,129.63577546592668,131.42197921928437,133.9650489698275,137.20443543778126
2021-07-01,136.39565562223174,137.12455929287773,135.55690066366623,137.0646514892578,52485800,0.0,0.0,122.06711549407213,125.63952300078748,127.84957171256902,129.63577546592668,131.42197921928437,133.9650489698275,137.20443543778126
2021-07-02,137.69369458588292,139.79055906626158,137.5439250812681,139.75062561035156,78852600,0.0,0.0,122.06711549407213,126.24984817710883,128.8374709386485,130.92883728016685,133.0202036216852,135.99774214181303,139.79055906626158
2021-07-06,139.86046116069073,142.93584004154357,139.86046116069073,141.8075408935547,108181800,0.0,0.0,122.06711549407213,126.9921344872754,130.03896827120622,132.50147776780784,134.96398726440947,138.4699329883847,142.93584004154357
2021-07-07,143.32525612054613,144.67324260236916,142.44658296918846,144.35372924804688,104911600,0.0,0.0,122.06711549407213,127.40216149163022,130.7026560494416,133.37017904822065,136.0377020469997,139.83553140119358,144.67324260236916
2021-07-08,141.36819084852831,143.84447637459175,140.45954859881675,143.0257110595703,105575500,0.0,0.0,122.06711549407213,127.40216149163022,130.7026560494416,133.37017904822065,136.0377020469997,139.83553140119358,144.67324260236916
2021-07-09,142.53644380520612,145.43209926623368,142.43658731235897,144.89291381835938,99890800,0.0,0.0,122.06711549407213,127.58125166430226,130.99253929503783,133.7496073801529,136.50667546526796,140.4319927389911,145.43209926623368
2021-07-12,145.99127728787693,146.1011133378752,143.7845767328071,144.28382873535156,76299700,0.0,0.0,122.06711549407213,127.73913898520965,131.2481026704049,134.08411441597366,136.92012616154244,140.95783779930136,146.1011133378752
2021-07-13,143.81452712224942,147.239403698772,143.41513162435155,145.422119140625,100827100,0.0,0.0,122.06711549407213,128.0077755103813,131.68292958826748,134.65325959642206,137.62358960457667,141.85253402296624,147.239403698772
2021-07-14,147.87844761899922,149.34624970918733,147.45906253383535,148.92686462402344,127050800,0.0,0.0,122.06711549407213,128.50499116883933,132.48774476424614,135.70668260162972,138.92562043901333,143.5085149871527,149.34624970918733
2021-07-15,149.01674634603833,149.77560392095808,146.86995354826055,148.25787353515625,106820300,0.0,0.0,122.06711549407213,128.6063187628172,132.65175807314256,135.9213597075151,139.19096134188766,143.8459873976045,149.77560392095808
2021-07-16,148.23790044265348,149.5359433654332,145.66175846988054,146.17098999023438,93251400,0.0,0.0,122.06711549407213,128.6063187628172,132.65175807314256,135.9213597075151,139.19096134188766,143.8459873976045,149.77560392095808
2021-07-19,143.53495095603358,143.85447955142357,141.45806079388475,142.2368927001953,121434600,0.0,0.0,122.06711549407213,128.6063187628172,132.65175807314256,135.9213597075151,139.19096134188766,143.8459873976045,149.77560392095808
2021-07-20,143.24538779770765,146.8799416785922,142.74613580727865,145.9313507080078,96350000,0.0,0.0,122.06711549407213,128.6063187628172,132.65175807314256,135.9213597075151,139.19096134188766,143.8459873976045,149.77560392095808
2021-07-21,145.31229025779814,145.91139877014507,144.41364272524015,145.18247985839844,74993500,0.0,0.0,122.06711549407213,128.6063187628172,132.65175807314256,135.9213597075151,139.19096134188766,143.8459873976045,149.77560392095808
2021-07-22,145.72166929203703,147.97828274015035,145.5918589026809,146.58038330078125,77338200,0.0,0.0,122.06711549407213,128.6063187628172,132.65175807314256,135.9213597075151,139.19096134188766,143.8459873976045,149.77560392095808
2021-07-23,147.32926973069004,148.497517594138,146.70020732884802,148.33775329589844,71447400,0.0,0.0,122.67619963279768,129.07165904480354,133.02817207087494,136.2259017768779,139.4236314828808,143.97633140329174,149.77560392095808
2021-07-26,148.04819624352507,149.6058600867776,147.47904163528003,148.76712036132812,72434100,0.0,0.0,122.67619963279768,129.07165904480354,133.02817207087494,136.2259017768779,139.4236314828808,143.97633140329174,149.77560392095808
2021-07-27,148.8969054594341,148.98678239505588,145.33225424924942,146.55043029785156,104818600,0.0,0.0,122.67619963279768,129.07165904480354,133.02817207087494,136.2259017768779,139.4236314828808,143.97633140329174,149.77560392095808
2021-07-28,144.5933634461902,146.75013576734233,142.32675507435084,144.7631072998047,118931200,0.0,0.0,122.67619963279768,129.07165904480354,133.02817207087494,136.2259017768779,139.4236314828808,143.97633140329174,149.77560392095808
2021-07-29,144.47354340614635,146.33076141969852,144.3637073588302,145.422119140625,56699500,0.0,0.0,122.67619963279768,129.07165904480354,133.02817207087494,136.2259017768779,139.4236314828808,143.97633140329174,149.77560392095808
2021-07-30,144.16400310922893,146.11108273661603,143.8944027805258,145.64178466796875,70382000,0.0,0.0,122.9457961611642,129.27763079247555,133.19478272540545,136.36070004106114,139.52661735671683,144.03402506036218,149.77560392095808
2021-08-02,146.1410468367942,146.7301605433373,145.0327067813844,145.30230712890625,62880000,0.0,0.0,122.9457961611642,129.27763079247555,133.19478272540545,136.36070004106114,139.52661735671683,144.03402506036218,149.77560392095808
2021-08-03,145.59185746738618,147.81851699384478,144.96279510789103,147.13954162597656,64786600,0.0,0.0,122.9457961611642,129.27763079247555,133.19478272540545,136.36070004106114,139.52661735671683,144.03402506036218,149.77560392095808
2021-08-04,147.04969217580222,147.56890329943187,146.061167705111,146.73016357421875,56368300,0.0,0.0,122.9457961611642,129.27763079247555,133.19478272540545,136.36070004106114,139.52661735671683,144.03402506036218,149.77560392095808
2021-08-05,146.76011418928383,147.61882824185471,145.95132838408742,146.83999633789062,46397700,0.0,0.0,122.9457961611642,129.27763079247555,133.19478272540545,136.36070004106114,139.52661735671683,144.03402506036218,149.77560392095808
2021-08-06,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,54067400,0.22,0.0,122.9457961611642,129.27763079247555,133.19478272540545,136.36070004106114,139.52661735671683,144.03402506036218,149.77560392095808
2021-08-09,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,48908700,0.0,0.0,122.9457961611642,129.27763079247555,133.19478272540545,136.36070004106114,139.52661735671683,144.03402506036218,149.77560392095808
2021-08-10,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,68922200,0.0,0.0,122.9457961611642,129.27763079247555,133.19478272540545,136.36070004106114,139.52661735671683,144.03402506036218,149.77560392095808
2021-08-11,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,48422100,0.0,0.0,122.9457961611642,129.27763079247555,133.19478272540545,136.36070004106114,139.52661735671683,144.03402506036218,149.77560392095808
2021-08-12,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,72282600,0.0,0.0,122.9457961611642,129.27763079247555,133.19478272540545,136.36070004106114,139.52661735671683,144.03402506036218,149.77560392095808
2021-08-13,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,59318800,0.0,0.0,123.66471871415924,129.82688762296377,133.6390768631564,136.72016131755865,139.8012457719609,144.18787448670312,149.77560392095808
